Id,ActivityHour,StepTotal,TotalIntensity,AverageIntensity,Calories
4319703577,4/29/2016 1:00:00 PM,671,33,0.55,127
4319703577,4/29/2016 2:00:00 PM,349,26,0.433333,108
4319703577,4/29/2016 3:00:00 PM,474,34,0.566667,122
4319703577,4/29/2016 4:00:00 PM,877,29,0.483333,129
4319703577,4/29/2016 5:00:00 PM,239,17,0.283333,94
4319703577,4/29/2016 6:00:00 PM,548,17,0.283333,95
4319703577,4/29/2016 7:00:00 PM,1033,40,0.666667,136
4319703577,4/29/2016 8:00:00 PM,257,13,0.216667,89
4319703577,4/29/2016 9:00:00 PM,0,0,0,63
4319703577,4/29/2016 10:00:00 PM,80,5,0.083333,72
4319703577,4/29/2016 11:00:00 PM,178,9,0.15,79
4319703577,4/30/2016 12:00:00 AM,0,0,0,61
4319703577,4/30/2016 1:00:00 AM,0,0,0,61
4319703577,4/30/2016 2:00:00 AM,7,1,0.016667,62
4319703577,4/30/2016 3:00:00 AM,24,2,0.033333,64
4319703577,4/30/2016 4:00:00 AM,0,0,0,61
4319703577,4/30/2016 5:00:00 AM,0,0,0,61
4319703577,4/30/2016 6:00:00 AM,0,0,0,61
4319703577,4/30/2016 7:00:00 AM,38,2,0.033333,65
4319703577,4/30/2016 8:00:00 AM,58,4,0.066667,69
4319703577,4/30/2016 9:00:00 AM,0,0,0,61
4319703577,4/30/2016 10:00:00 AM,106,4,0.066667,70
4319703577,4/30/2016 11:00:00 AM,340,12,0.2,85
4319703577,4/30/2016 12:00:00 PM,1058,35,0.583333,128
4319703577,4/30/2016 1:00:00 PM,1233,42,0.7,141
4319703577,4/30/2016 2:00:00 PM,1191,25,0.416667,140
4319703577,4/30/2016 3:00:00 PM,316,20,0.333333,100
4319703577,4/30/2016 4:00:00 PM,495,16,0.266667,99
4319703577,4/30/2016 5:00:00 PM,371,14,0.233333,93
4319703577,4/30/2016 6:00:00 PM,99,4,0.066667,73
4319703577,4/30/2016 7:00:00 PM,318,20,0.333333,97
4319703577,4/30/2016 8:00:00 PM,1661,48,0.8,170
4319703577,4/30/2016 9:00:00 PM,646,26,0.433333,118
4319703577,4/30/2016 10:00:00 PM,27,3,0.05,69
4319703577,4/30/2016 11:00:00 PM,233,12,0.2,85
4319703577,05-01-2016 00:00,0,0,0,61
4319703577,05-01-2016 01:00,0,0,0,61
4319703577,05-01-2016 02:00,0,0,0,61
4319703577,05-01-2016 03:00,6,1,0.016667,62
4319703577,05-01-2016 04:00,0,0,0,61
4319703577,05-01-2016 05:00,0,0,0,61
4319703577,05-01-2016 06:00,0,0,0,61
4319703577,05-01-2016 07:00,35,2,0.033333,65
4319703577,05-01-2016 08:00,94,5,0.083333,71
4319703577,05-01-2016 09:00,162,13,0.216667,86
4319703577,05-01-2016 10:00,88,5,0.083333,72
4319703577,05-01-2016 11:00,84,5,0.083333,70
4319703577,05-01-2016 12:00,0,0,0,61
4319703577,05-01-2016 13:00,0,0,0,61
4319703577,05-01-2016 14:00,0,0,0,61
4319703577,05-01-2016 15:00,0,0,0,61
4319703577,05-01-2016 16:00,0,0,0,61
4319703577,05-01-2016 17:00,0,0,0,61
4319703577,05-01-2016 18:00,0,0,0,61
4319703577,05-01-2016 19:00,0,0,0,61
4319703577,05-01-2016 20:00,127,8,0.133333,76
4319703577,05-01-2016 21:00,27,3,0.05,66
4319703577,05-01-2016 22:00,628,25,0.416667,115
4319703577,05-01-2016 23:00,0,0,0,61
4319703577,05-02-2016 00:00,10,1,0.016667,63
4319703577,05-02-2016 01:00,19,2,0.033333,64
4319703577,05-02-2016 02:00,0,0,0,61
4319703577,05-02-2016 03:00,0,0,0,61
4319703577,05-02-2016 04:00,29,4,0.066667,67
4319703577,05-02-2016 05:00,4,1,0.016667,62
4319703577,05-02-2016 06:00,0,0,0,61
4319703577,05-02-2016 07:00,135,9,0.15,78
4319703577,05-02-2016 08:00,26,2,0.033333,65
4319703577,05-02-2016 09:00,159,9,0.15,80
4319703577,05-02-2016 10:00,1722,55,0.916667,181
4319703577,05-02-2016 11:00,871,43,0.716667,146
4319703577,05-02-2016 12:00,541,32,0.533333,122
4319703577,05-02-2016 13:00,334,14,0.233333,92
4319703577,05-02-2016 14:00,529,20,0.333333,107
4319703577,05-02-2016 15:00,522,19,0.316667,107
4319703577,05-02-2016 16:00,1085,42,0.7,152
4319703577,05-02-2016 17:00,589,36,0.6,128
4319703577,05-02-2016 18:00,745,28,0.466667,123
4319703577,05-02-2016 19:00,529,10,0.166667,97
4319703577,05-02-2016 20:00,506,10,0.166667,99
4319703577,05-02-2016 21:00,556,19,0.316667,109
4319703577,05-02-2016 22:00,204,9,0.15,80
4319703577,05-02-2016 23:00,6,1,0.016667,62
4319703577,05-03-2016 00:00,0,0,0,61
4319703577,05-03-2016 01:00,6,1,0.016667,62
4319703577,05-03-2016 02:00,15,2,0.033333,64
4319703577,05-03-2016 03:00,0,0,0,61
4319703577,05-03-2016 04:00,9,1,0.016667,62
4319703577,05-03-2016 05:00,0,0,0,61
4319703577,05-03-2016 06:00,5,1,0.016667,63
4319703577,05-03-2016 07:00,149,7,0.116667,75
4319703577,05-03-2016 08:00,115,4,0.066667,71
4319703577,05-03-2016 09:00,100,3,0.05,70
4319703577,05-03-2016 10:00,1984,60,1,195
4319703577,05-03-2016 11:00,1353,48,0.8,159
4319703577,05-03-2016 12:00,1146,36,0.6,149
4319703577,05-03-2016 13:00,69,8,0.133333,76
4319703577,05-03-2016 14:00,708,21,0.35,113
4319703577,05-03-2016 15:00,308,14,0.233333,92
4319703577,05-03-2016 16:00,669,30,0.5,122
4319703577,05-03-2016 17:00,637,37,0.616667,130
4319703577,05-03-2016 18:00,646,20,0.333333,109
4319703577,05-03-2016 19:00,1170,42,0.7,141
4319703577,05-03-2016 20:00,115,7,0.116667,76
4319703577,05-03-2016 21:00,149,5,0.083333,73
4319703577,05-03-2016 22:00,295,16,0.266667,91
4319703577,05-03-2016 23:00,0,0,0,61
4319703577,05-04-2016 00:00,0,0,0,61
4319703577,05-04-2016 01:00,0,0,0,61
4319703577,05-04-2016 02:00,0,0,0,61
4319703577,05-04-2016 03:00,0,0,0,61
4319703577,05-04-2016 04:00,0,0,0,61
4319703577,05-04-2016 05:00,0,0,0,61
4319703577,05-04-2016 06:00,0,0,0,61
4319703577,05-04-2016 07:00,10,1,0.016667,62
4319703577,05-04-2016 08:00,212,10,0.166667,83
4319703577,05-04-2016 09:00,230,18,0.3,93
4319703577,05-04-2016 10:00,1778,52,0.866667,181
4319703577,05-04-2016 11:00,969,33,0.55,138
4319703577,05-04-2016 12:00,1624,47,0.783333,178
4319703577,05-04-2016 13:00,942,29,0.483333,132
4319703577,05-04-2016 14:00,867,32,0.533333,132
4319703577,05-04-2016 15:00,913,39,0.65,144
4319703577,05-04-2016 16:00,86,7,0.116667,75
4319703577,05-04-2016 17:00,238,12,0.2,86
4319703577,05-04-2016 18:00,570,16,0.266667,102
4319703577,05-04-2016 19:00,1622,46,0.766667,166
4319703577,05-04-2016 20:00,306,15,0.25,92
4319703577,05-04-2016 21:00,45,5,0.083333,71
4319703577,05-04-2016 22:00,17,1,0.016667,63
4319703577,05-04-2016 23:00,0,0,0,61
4319703577,05-05-2016 00:00,0,0,0,61
4319703577,05-05-2016 01:00,0,0,0,61
4319703577,05-05-2016 02:00,0,0,0,61
4319703577,05-05-2016 03:00,0,0,0,61
4319703577,05-05-2016 04:00,0,0,0,61
4319703577,05-05-2016 05:00,1950,53,0.883333,205
4319703577,05-05-2016 06:00,3547,82,1.366667,279
4319703577,05-05-2016 07:00,330,15,0.25,92
4319703577,05-05-2016 08:00,74,5,0.083333,71
4319703577,05-05-2016 09:00,165,7,0.116667,76
4319703577,05-05-2016 10:00,1517,36,0.6,169
4319703577,05-05-2016 11:00,878,32,0.533333,123
4319703577,05-05-2016 12:00,781,28,0.466667,125
4319703577,05-05-2016 13:00,307,13,0.216667,90
4319703577,05-05-2016 14:00,546,25,0.416667,114
4319703577,05-05-2016 15:00,432,25,0.416667,108
4319703577,05-05-2016 16:00,189,13,0.216667,87
4319703577,05-05-2016 17:00,152,11,0.183333,82
4319703577,05-05-2016 18:00,686,37,0.616667,127
4319703577,05-05-2016 19:00,1178,45,0.75,143
4319703577,05-05-2016 20:00,702,31,0.516667,119
4319703577,05-05-2016 21:00,80,7,0.116667,75
4319703577,05-05-2016 22:00,144,12,0.2,82
4319703577,05-05-2016 23:00,0,0,0,61
4319703577,05-06-2016 00:00,39,3,0.05,66
4319703577,05-06-2016 01:00,8,1,0.016667,62
4319703577,05-06-2016 02:00,8,1,0.016667,63
4319703577,05-06-2016 03:00,16,2,0.033333,64
4319703577,05-06-2016 04:00,6,1,0.016667,63
4319703577,05-06-2016 05:00,0,0,0,61
4319703577,05-06-2016 06:00,51,4,0.066667,69
4319703577,05-06-2016 07:00,1279,35,0.583333,155
4319703577,05-06-2016 08:00,41,3,0.05,69
4319703577,05-06-2016 09:00,237,5,0.083333,78
4319703577,05-06-2016 10:00,33,4,0.066667,69
4319703577,05-06-2016 11:00,1384,30,0.5,154
4319703577,05-06-2016 12:00,61,3,0.05,67
4319703577,05-06-2016 13:00,636,15,0.25,106
4319703577,05-06-2016 14:00,55,3,0.05,68
4319703577,05-06-2016 15:00,639,37,0.616667,132
4319703577,05-06-2016 16:00,597,35,0.583333,128
4319703577,05-06-2016 17:00,401,23,0.383333,106
4319703577,05-06-2016 18:00,372,23,0.383333,104
4319703577,05-06-2016 19:00,2033,58,0.966667,190
4319703577,05-06-2016 20:00,1022,36,0.6,143
4319703577,05-06-2016 21:00,249,14,0.233333,90
4319703577,05-06-2016 22:00,44,3,0.05,68
4319703577,05-06-2016 23:00,215,15,0.25,89
4319703577,05-07-2016 00:00,0,0,0,61
4319703577,05-07-2016 01:00,10,1,0.016667,62
4319703577,05-07-2016 02:00,0,0,0,61
4319703577,05-07-2016 03:00,6,1,0.016667,62
4319703577,05-07-2016 04:00,0,0,0,61
4319703577,05-07-2016 05:00,6,1,0.016667,62
4319703577,05-07-2016 06:00,11,1,0.016667,62
4319703577,05-07-2016 07:00,0,0,0,61
4319703577,05-07-2016 08:00,73,6,0.1,72
4319703577,05-07-2016 09:00,1278,51,0.85,160
4319703577,05-07-2016 10:00,59,7,0.116667,76
4319703577,05-07-2016 11:00,404,21,0.35,103
4319703577,05-07-2016 12:00,381,10,0.166667,89
4319703577,05-07-2016 13:00,1390,50,0.833333,163
4319703577,05-07-2016 14:00,412,18,0.3,99
4319703577,05-07-2016 15:00,278,18,0.3,96
4319703577,05-07-2016 16:00,337,16,0.266667,95
4319703577,05-07-2016 17:00,640,29,0.483333,123
4319703577,05-07-2016 18:00,1045,42,0.7,137
4319703577,05-07-2016 19:00,879,32,0.533333,127
4319703577,05-07-2016 20:00,225,12,0.2,87
4319703577,05-07-2016 21:00,131,13,0.216667,85
4319703577,05-07-2016 22:00,263,8,0.133333,82
4319703577,05-07-2016 23:00,109,7,0.116667,74
4319703577,05-08-2016 00:00,0,0,0,61
4319703577,05-08-2016 01:00,0,0,0,61
4319703577,05-08-2016 02:00,0,0,0,61
4319703577,05-08-2016 03:00,0,0,0,61
4319703577,05-08-2016 04:00,0,0,0,61
4319703577,05-08-2016 05:00,13,1,0.016667,62
4319703577,05-08-2016 06:00,0,0,0,61
4319703577,05-08-2016 07:00,0,0,0,61
4319703577,05-08-2016 08:00,0,0,0,61
4319703577,05-08-2016 09:00,6,1,0.016667,63
4319703577,05-08-2016 10:00,187,11,0.183333,83
4319703577,05-08-2016 11:00,125,11,0.183333,81
4319703577,05-08-2016 12:00,626,22,0.366667,110
4319703577,05-08-2016 13:00,702,23,0.383333,117
4319703577,05-08-2016 14:00,952,29,0.483333,132
4319703577,05-08-2016 15:00,461,29,0.483333,115
4319703577,05-08-2016 16:00,48,2,0.033333,66
4319703577,05-08-2016 17:00,0,0,0,61
4319703577,05-08-2016 18:00,0,0,0,61
4319703577,05-08-2016 19:00,0,0,0,61
4319703577,05-08-2016 20:00,224,9,0.15,80
4319703577,05-08-2016 21:00,46,2,0.033333,66
4319703577,05-08-2016 22:00,282,13,0.216667,88
4319703577,05-08-2016 23:00,0,0,0,61
4319703577,05-09-2016 00:00,16,2,0.033333,64
4319703577,05-09-2016 01:00,17,2,0.033333,64
4319703577,05-09-2016 02:00,0,0,0,61
4319703577,05-09-2016 03:00,16,2,0.033333,64
4319703577,05-09-2016 04:00,22,2,0.033333,64
4319703577,05-09-2016 05:00,0,0,0,61
4319703577,05-09-2016 06:00,8,1,0.016667,62
4319703577,05-09-2016 07:00,0,0,0,61
4319703577,05-09-2016 08:00,195,11,0.183333,84
4319703577,05-09-2016 09:00,70,3,0.05,69
4319703577,05-09-2016 10:00,1720,47,0.783333,186
4319703577,05-09-2016 11:00,842,36,0.6,136
4319703577,05-09-2016 12:00,513,33,0.55,122
4319703577,05-09-2016 13:00,331,17,0.283333,95
4319703577,05-09-2016 14:00,577,27,0.45,116
4319703577,05-09-2016 15:00,411,24,0.4,107
4319703577,05-09-2016 16:00,291,16,0.266667,92
4319703577,05-09-2016 17:00,1218,38,0.633333,152
4319703577,05-09-2016 18:00,1046,41,0.683333,151
4319703577,05-09-2016 19:00,1993,59,0.983333,189
4319703577,05-09-2016 20:00,745,21,0.35,116
4319703577,05-09-2016 21:00,107,8,0.133333,76
4319703577,05-09-2016 22:00,211,16,0.266667,91
4319703577,05-09-2016 23:00,13,2,0.033333,64
4319703577,05-10-2016 00:00,6,1,0.016667,62
4319703577,05-10-2016 01:00,0,0,0,61
4319703577,05-10-2016 02:00,0,0,0,61
4319703577,05-10-2016 03:00,6,1,0.016667,63
4319703577,05-10-2016 04:00,0,0,0,61
4319703577,05-10-2016 05:00,8,1,0.016667,62
4319703577,05-10-2016 06:00,6,1,0.016667,62
4319703577,05-10-2016 07:00,151,12,0.2,83
4319703577,05-10-2016 08:00,25,1,0.016667,65
4319703577,05-10-2016 09:00,170,5,0.083333,74
4319703577,05-10-2016 10:00,1669,51,0.85,178
4319703577,05-10-2016 11:00,536,33,0.55,122
4319703577,05-10-2016 12:00,930,39,0.65,145
4319703577,05-10-2016 13:00,990,22,0.366667,125
4319703577,05-10-2016 14:00,824,37,0.616667,138
4319703577,05-10-2016 15:00,958,39,0.65,144
4319703577,05-10-2016 16:00,288,17,0.283333,94
4319703577,05-10-2016 17:00,173,8,0.133333,80
4319703577,05-10-2016 18:00,1092,36,0.6,137
4319703577,05-10-2016 19:00,1156,29,0.483333,144
4319703577,05-10-2016 20:00,154,12,0.2,84
4319703577,05-10-2016 21:00,140,6,0.1,73
4319703577,05-10-2016 22:00,205,11,0.183333,82
4319703577,05-10-2016 23:00,0,0,0,61
4319703577,05-11-2016 00:00,0,0,0,61
4319703577,05-11-2016 01:00,12,1,0.016667,62
4319703577,05-11-2016 02:00,0,0,0,61
4319703577,05-11-2016 03:00,0,0,0,61
4319703577,05-11-2016 04:00,0,0,0,61
4319703577,05-11-2016 05:00,0,0,0,61
4319703577,05-11-2016 06:00,0,0,0,61
4319703577,05-11-2016 07:00,0,0,0,61
4319703577,05-11-2016 08:00,258,17,0.283333,93
4319703577,05-11-2016 09:00,49,3,0.05,68
4319703577,05-11-2016 10:00,1735,51,0.85,180
4319703577,05-11-2016 11:00,734,30,0.5,127
4319703577,05-11-2016 12:00,1037,40,0.666667,150
4319703577,05-11-2016 13:00,398,15,0.25,97
4319703577,05-11-2016 14:00,597,23,0.383333,113
4319703577,05-11-2016 15:00,715,28,0.466667,122
4319703577,05-11-2016 16:00,793,41,0.683333,141
4319703577,05-11-2016 17:00,269,21,0.35,99
4319703577,05-11-2016 18:00,430,13,0.216667,89
4319703577,05-11-2016 19:00,1613,46,0.766667,165
4319703577,05-11-2016 20:00,262,12,0.2,88
4319703577,05-11-2016 21:00,80,7,0.116667,74
4319703577,05-11-2016 22:00,147,8,0.133333,77
4319703577,05-11-2016 23:00,0,0,0,61
4319703577,05-12-2016 00:00,0,0,0,61
4319703577,05-12-2016 01:00,0,0,0,61
4319703577,05-12-2016 02:00,10,1,0.016667,62
4319703577,05-12-2016 03:00,7,1,0.016667,63
4388161847,04-12-2016 00:00,0,0,0,78
4388161847,04-12-2016 01:00,0,0,0,78
4388161847,04-12-2016 02:00,0,0,0,78
4388161847,04-12-2016 03:00,0,0,0,78
4388161847,04-12-2016 04:00,0,0,0,78
4388161847,04-12-2016 05:00,0,0,0,78
4388161847,04-12-2016 06:00,0,0,0,78
4388161847,04-12-2016 07:00,0,0,0,78
4388161847,04-12-2016 08:00,0,0,0,78
4388161847,04-12-2016 09:00,0,0,0,78
4388161847,04-12-2016 10:00,0,0,0,78
4388161847,04-12-2016 11:00,0,0,0,78
4388161847,04-12-2016 12:00,0,0,0,78
4388161847,04-12-2016 13:00,0,0,0,78
4388161847,04-12-2016 14:00,0,0,0,78
4388161847,04-12-2016 15:00,0,0,0,78
4388161847,04-12-2016 16:00,0,0,0,78
4388161847,04-12-2016 17:00,0,0,0,78
4388161847,04-12-2016 18:00,0,0,0,78
4388161847,04-12-2016 19:00,0,0,0,78
4388161847,04-12-2016 20:00,0,0,0,78
4388161847,04-12-2016 21:00,0,0,0,78
4388161847,04-12-2016 22:00,0,0,0,78
4388161847,04-12-2016 23:00,0,0,0,78
4388161847,4/13/2016 12:00:00 AM,0,0,0,78
4388161847,4/13/2016 1:00:00 AM,0,0,0,78
4388161847,4/13/2016 2:00:00 AM,0,0,0,78
4388161847,4/13/2016 3:00:00 AM,0,0,0,78
4388161847,4/13/2016 4:00:00 AM,0,0,0,78
4388161847,4/13/2016 5:00:00 AM,0,0,0,78
4388161847,4/13/2016 6:00:00 AM,0,0,0,78
4388161847,4/13/2016 7:00:00 AM,0,0,0,78
4388161847,4/13/2016 8:00:00 AM,0,0,0,78
4388161847,4/13/2016 9:00:00 AM,0,0,0,78
4388161847,4/13/2016 10:00:00 AM,0,0,0,78
4388161847,4/13/2016 11:00:00 AM,0,0,0,78
4388161847,4/13/2016 12:00:00 PM,0,0,0,78
4388161847,4/13/2016 1:00:00 PM,0,0,0,78
4388161847,4/13/2016 2:00:00 PM,28,3,0.05,86
4388161847,4/13/2016 3:00:00 PM,410,12,0.2,121
4388161847,4/13/2016 4:00:00 PM,1100,30,0.5,193
4388161847,4/13/2016 5:00:00 PM,629,27,0.45,163
4388161847,4/13/2016 6:00:00 PM,1508,48,0.8,235
4388161847,4/13/2016 7:00:00 PM,2118,55,0.916667,283
4388161847,4/13/2016 8:00:00 PM,145,6,0.1,100
4388161847,4/13/2016 9:00:00 PM,0,0,0,78
4388161847,4/13/2016 10:00:00 PM,0,0,0,78
4388161847,4/13/2016 11:00:00 PM,0,0,0,78
4388161847,4/14/2016 12:00:00 AM,0,0,0,78
4388161847,4/14/2016 1:00:00 AM,0,0,0,78
4388161847,4/14/2016 2:00:00 AM,0,0,0,78
4388161847,4/14/2016 3:00:00 AM,0,0,0,78
4388161847,4/14/2016 4:00:00 AM,11,1,0.016667,80
4388161847,4/14/2016 5:00:00 AM,352,48,0.8,214
4388161847,4/14/2016 6:00:00 AM,1134,31,0.516667,207
4388161847,4/14/2016 7:00:00 AM,157,5,0.083333,107
4388161847,4/14/2016 8:00:00 AM,252,7,0.116667,104
4388161847,4/14/2016 9:00:00 AM,413,11,0.183333,119
4388161847,4/14/2016 10:00:00 AM,590,15,0.25,137
4388161847,4/14/2016 11:00:00 AM,434,9,0.15,120
4388161847,4/14/2016 12:00:00 PM,187,8,0.133333,104
4388161847,4/14/2016 1:00:00 PM,268,9,0.15,110
4388161847,4/14/2016 2:00:00 PM,76,1,0.016667,88
4388161847,4/14/2016 3:00:00 PM,475,11,0.183333,121
4388161847,4/14/2016 4:00:00 PM,931,26,0.433333,184
4388161847,4/14/2016 5:00:00 PM,2321,91,1.516667,351
4388161847,4/14/2016 6:00:00 PM,284,14,0.233333,126
4388161847,4/14/2016 7:00:00 PM,875,24,0.4,177
4388161847,4/14/2016 8:00:00 PM,52,5,0.083333,91
4388161847,4/14/2016 9:00:00 PM,36,2,0.033333,85
4388161847,4/14/2016 10:00:00 PM,15,1,0.016667,80
4388161847,4/14/2016 11:00:00 PM,0,0,0,79
4388161847,4/15/2016 12:00:00 AM,0,0,0,78
4388161847,4/15/2016 1:00:00 AM,0,0,0,79
4388161847,4/15/2016 2:00:00 AM,0,0,0,79
4388161847,4/15/2016 3:00:00 AM,13,1,0.016667,80
4388161847,4/15/2016 4:00:00 AM,83,4,0.066667,94
4388161847,4/15/2016 5:00:00 AM,879,34,0.566667,204
4388161847,4/15/2016 6:00:00 AM,1664,31,0.516667,239
4388161847,4/15/2016 7:00:00 AM,150,4,0.066667,97
4388161847,4/15/2016 8:00:00 AM,376,19,0.316667,127
4388161847,4/15/2016 9:00:00 AM,92,5,0.083333,96
4388161847,4/15/2016 10:00:00 AM,701,14,0.233333,139
4388161847,4/15/2016 11:00:00 AM,399,7,0.116667,111
4388161847,4/15/2016 12:00:00 PM,88,7,0.116667,99
4388161847,4/15/2016 1:00:00 PM,193,10,0.166667,114
4388161847,4/15/2016 2:00:00 PM,117,8,0.133333,99
4388161847,4/15/2016 3:00:00 PM,452,10,0.166667,120
4388161847,4/15/2016 4:00:00 PM,1100,37,0.616667,245
4388161847,4/15/2016 5:00:00 PM,430,21,0.35,141
4388161847,4/15/2016 6:00:00 PM,510,25,0.416667,158
4388161847,4/15/2016 7:00:00 PM,261,14,0.233333,129
4388161847,4/15/2016 8:00:00 PM,110,6,0.1,108
4388161847,4/15/2016 9:00:00 PM,360,9,0.15,124
4388161847,4/15/2016 10:00:00 PM,387,16,0.266667,145
4388161847,4/15/2016 11:00:00 PM,393,17,0.283333,160
4388161847,4/16/2016 12:00:00 AM,0,0,0,94
4388161847,4/16/2016 1:00:00 AM,0,0,0,91
4388161847,4/16/2016 2:00:00 AM,0,0,0,89
4388161847,4/16/2016 3:00:00 AM,0,0,0,80
4388161847,4/16/2016 4:00:00 AM,17,1,0.016667,87
4388161847,4/16/2016 5:00:00 AM,0,0,0,80
4388161847,4/16/2016 6:00:00 AM,261,17,0.283333,139
4388161847,4/16/2016 7:00:00 AM,92,6,0.1,112
4388161847,4/16/2016 8:00:00 AM,1309,52,0.866667,236
4388161847,4/16/2016 9:00:00 AM,817,28,0.466667,207
4388161847,4/16/2016 10:00:00 AM,190,11,0.183333,132
4388161847,4/16/2016 11:00:00 AM,434,17,0.283333,145
4388161847,4/16/2016 12:00:00 PM,185,8,0.133333,124
4388161847,4/16/2016 1:00:00 PM,737,27,0.45,183
4388161847,4/16/2016 2:00:00 PM,917,30,0.5,217
4388161847,4/16/2016 3:00:00 PM,383,18,0.3,146
4388161847,4/16/2016 4:00:00 PM,107,9,0.15,113
4388161847,4/16/2016 5:00:00 PM,96,11,0.183333,117
4388161847,4/16/2016 6:00:00 PM,526,24,0.4,160
4388161847,4/16/2016 7:00:00 PM,162,10,0.166667,122
4388161847,4/16/2016 8:00:00 PM,62,4,0.066667,106
4388161847,4/16/2016 9:00:00 PM,273,15,0.25,134
4388161847,4/16/2016 10:00:00 PM,12,1,0.016667,82
4388161847,4/16/2016 11:00:00 PM,0,0,0,79
4388161847,4/17/2016 12:00:00 AM,0,0,0,79
4388161847,4/17/2016 1:00:00 AM,0,0,0,79
4388161847,4/17/2016 2:00:00 AM,11,1,0.016667,81
4388161847,4/17/2016 3:00:00 AM,0,0,0,79
4388161847,4/17/2016 4:00:00 AM,0,0,0,79
4388161847,4/17/2016 5:00:00 AM,7,1,0.016667,81
4388161847,4/17/2016 6:00:00 AM,313,17,0.283333,126
4388161847,4/17/2016 7:00:00 AM,35,3,0.05,100
4388161847,4/17/2016 8:00:00 AM,386,13,0.216667,133
4388161847,4/17/2016 9:00:00 AM,735,28,0.466667,172
4388161847,4/17/2016 10:00:00 AM,296,13,0.216667,125
4388161847,4/17/2016 11:00:00 AM,141,10,0.166667,108
4388161847,4/17/2016 12:00:00 PM,550,24,0.4,165
4388161847,4/17/2016 1:00:00 PM,51,4,0.066667,102
4388161847,4/17/2016 2:00:00 PM,7,1,0.016667,92
4388161847,4/17/2016 3:00:00 PM,117,6,0.1,94
4388161847,4/17/2016 4:00:00 PM,251,11,0.183333,113
4388161847,4/17/2016 5:00:00 PM,324,17,0.283333,125
4388161847,4/17/2016 6:00:00 PM,661,21,0.35,145
4388161847,4/17/2016 7:00:00 PM,160,7,0.116667,102
4388161847,4/17/2016 8:00:00 PM,398,13,0.216667,123
4388161847,4/17/2016 9:00:00 PM,52,4,0.066667,91
4388161847,4/17/2016 10:00:00 PM,165,7,0.116667,101
4388161847,4/17/2016 11:00:00 PM,0,0,0,78
4388161847,4/18/2016 12:00:00 AM,0,0,0,78
4388161847,4/18/2016 1:00:00 AM,0,0,0,78
4388161847,4/18/2016 2:00:00 AM,0,0,0,78
4388161847,4/18/2016 3:00:00 AM,0,0,0,78
4388161847,4/18/2016 4:00:00 AM,0,0,0,78
4388161847,4/18/2016 5:00:00 AM,0,0,0,78
4388161847,4/18/2016 6:00:00 AM,195,7,0.116667,103
4388161847,4/18/2016 7:00:00 AM,654,11,0.183333,149
4388161847,4/18/2016 8:00:00 AM,200,9,0.15,114
4388161847,4/18/2016 9:00:00 AM,193,9,0.15,107
4388161847,4/18/2016 10:00:00 AM,495,10,0.166667,121
4388161847,4/18/2016 11:00:00 AM,228,9,0.15,116
4388161847,4/18/2016 12:00:00 PM,232,7,0.116667,112
4388161847,4/18/2016 1:00:00 PM,315,10,0.166667,114
4388161847,4/18/2016 2:00:00 PM,169,9,0.15,104
4388161847,4/18/2016 3:00:00 PM,291,10,0.166667,111
4388161847,4/18/2016 4:00:00 PM,3253,68,1.133333,374
4388161847,4/18/2016 5:00:00 PM,1914,61,1.016667,346
4388161847,4/18/2016 6:00:00 PM,871,42,0.7,266
4388161847,4/18/2016 7:00:00 PM,558,21,0.35,170
4388161847,4/18/2016 8:00:00 PM,1387,45,0.75,224
4388161847,4/18/2016 9:00:00 PM,25,3,0.05,97
4388161847,4/18/2016 10:00:00 PM,11,2,0.033333,92
4388161847,4/18/2016 11:00:00 PM,18,3,0.05,85
4388161847,4/19/2016 12:00:00 AM,0,0,0,78
4388161847,4/19/2016 1:00:00 AM,7,1,0.016667,80
4388161847,4/19/2016 2:00:00 AM,0,0,0,78
4388161847,4/19/2016 3:00:00 AM,0,0,0,79
4388161847,4/19/2016 4:00:00 AM,75,4,0.066667,90
4388161847,4/19/2016 5:00:00 AM,1717,66,1.1,259
4388161847,4/19/2016 6:00:00 AM,2438,68,1.133333,300
4388161847,4/19/2016 7:00:00 AM,462,15,0.25,127
4388161847,4/19/2016 8:00:00 AM,237,10,0.166667,110
4388161847,4/19/2016 9:00:00 AM,308,11,0.183333,115
4388161847,4/19/2016 10:00:00 AM,488,13,0.216667,126
4388161847,4/19/2016 11:00:00 AM,140,7,0.116667,99
4388161847,4/19/2016 12:00:00 PM,420,8,0.133333,116
4388161847,4/19/2016 1:00:00 PM,179,6,0.1,99
4388161847,4/19/2016 2:00:00 PM,338,8,0.133333,110
4388161847,4/19/2016 3:00:00 PM,150,6,0.1,99
4388161847,4/19/2016 4:00:00 PM,1053,23,0.383333,178
4388161847,4/19/2016 5:00:00 PM,544,20,0.333333,153
4388161847,4/19/2016 6:00:00 PM,391,25,0.416667,150
4388161847,4/19/2016 7:00:00 PM,91,8,0.133333,106
4388161847,4/19/2016 8:00:00 PM,553,24,0.4,164
4388161847,4/19/2016 9:00:00 PM,561,15,0.25,134
4388161847,4/19/2016 10:00:00 PM,23,2,0.033333,86
4388161847,4/19/2016 11:00:00 PM,6,1,0.016667,80
4388161847,4/20/2016 12:00:00 AM,0,0,0,78
4388161847,4/20/2016 1:00:00 AM,17,2,0.033333,83
